invoice_id,account_id,invoice_date,amount_usd,discount_pct,days_to_pay
INV-ACC-1028-202408,ACC-1028,2024-08-26,15944.64,0.1398,11
INV-ACC-1028-202409,ACC-1028,2024-09-27,16059.67,0.1475,33
INV-ACC-1028-202410,ACC-1028,2024-10-27,16578.03,0.1025,20
INV-ACC-1028-202411,ACC-1028,2024-11-24,16632.84,0.1154,21
INV-ACC-1028-202412,ACC-1028,2024-12-27,15768.81,0.0159,29
INV-ACC-1028-202501,ACC-1028,2025-01-26,16616.01,0.1373,30
INV-ACC-1028-202502,ACC-1028,2025-02-23,16146.93,0.0198,4
INV-ACC-1028-202503,ACC-1028,2025-03-26,15829.17,0.0336,32
INV-ACC-1028-202504,ACC-1028,2025-04-24,14991.91,0.1048,9
INV-ACC-1028-202505,ACC-1028,2025-05-28,16580.75,0.1234,26
INV-ACC-1028-202506,ACC-1028,2025-06-25,18020.27,0.0116,32
INV-ACC-1028-202507,ACC-1028,2025-07-26,17783.62,0.1033,3
INV-ACC-1028-202508,ACC-1028,2025-08-23,18621.28,0.1047,27
INV-ACC-1028-202509,ACC-1028,2025-09-27,18655.95,0.1428,14
INV-ACC-1028-202510,ACC-1028,2025-10-23,19771.55,0.0235,18
INV-ACC-1028-202511,ACC-1028,2025-11-27,19588.6,0.0744,26
INV-ACC-1028-202512,ACC-1028,2025-12-22,19061.0,0.1371,14
INV-ACC-1029-202401,ACC-1029,2024-01-26,6317.44,0.0559,3
INV-ACC-1029-202402,ACC-1029,2024-02-26,5920.05,0.1434,26
INV-ACC-1029-202403,ACC-1029,2024-03-23,5981.64,0.1496,5
INV-ACC-1029-202404,ACC-1029,2024-04-23,5611.42,0.0908,24
INV-ACC-1029-202405,ACC-1029,2024-05-23,5320.35,0.1158,13
INV-ACC-1029-202406,ACC-1029,2024-06-22,5867.86,0.0897,7
INV-ACC-1029-202407,ACC-1029,2024-07-25,5743.54,0.1194,10
INV-ACC-1029-202408,ACC-1029,2024-08-23,5812.39,0.1521,30
INV-ACC-1029-202409,ACC-1029,2024-09-22,6192.31,0.1411,29
INV-ACC-1029-202410,ACC-1029,2024-10-24,6313.48,0.1377,21
INV-ACC-1029-202411,ACC-1029,2024-11-27,6350.51,0.1028,9
INV-ACC-1029-202412,ACC-1029,2024-12-25,6618.04,0.0857,16
INV-ACC-1029-202501,ACC-1029,2025-01-24,6473.12,0.1075,10
INV-ACC-1029-202502,ACC-1029,2025-02-28,6408.66,0.0688,4
INV-ACC-1029-202503,ACC-1029,2025-03-22,6790.32,0.1444,6
INV-ACC-1029-202504,ACC-1029,2025-04-23,7163.18,0.0261,10
INV-ACC-1029-202505,ACC-1029,2025-05-28,7268.6,0.0446,32
INV-ACC-1029-202506,ACC-1029,2025-06-27,7303.03,0.0177,28
INV-ACC-1029-202507,ACC-1029,2025-07-24,6879.39,0.1443,28
INV-ACC-1029-202508,ACC-1029,2025-08-26,7009.43,0.0338,14
INV-ACC-1029-202509,ACC-1029,2025-09-24,6882.78,0.0575,16
INV-ACC-1029-202510,ACC-1029,2025-10-25,7244.63,0.0268,33
INV-ACC-1029-202511,ACC-1029,2025-11-24,7309.09,0.0325,32
INV-ACC-1029-202512,ACC-1029,2025-12-28,8174.83,0.0592,12
INV-ACC-1030-202403,ACC-1030,2024-03-22,32125.86,0.0248,26
INV-ACC-1030-202404,ACC-1030,2024-04-22,29721.8,0.1342,13
INV-ACC-1030-202405,ACC-1030,2024-05-23,28877.13,0.0613,27
INV-ACC-1030-202406,ACC-1030,2024-06-22,27402.57,0.1335,31
INV-ACC-1030-202407,ACC-1030,2024-07-22,29191.65,0.0436,10
INV-ACC-1030-202408,ACC-1030,2024-08-22,29098.93,0.0959,22
INV-ACC-1030-202409,ACC-1030,2024-09-24,26795.08,0.126,18
INV-ACC-1030-202410,ACC-1030,2024-10-28,26650.27,0.0966,31
INV-ACC-1030-202411,ACC-1030,2024-11-24,27928.51,0.0303,20
INV-ACC-1030-202412,ACC-1030,2024-12-24,26106.69,0.0121,31
INV-ACC-1030-202501,ACC-1030,2025-01-27,26331.86,0.1586,11
INV-ACC-1030-202502,ACC-1030,2025-02-23,25069.11,0.0235,16
INV-ACC-1030-202503,ACC-1030,2025-03-25,25182.3,0.0249,9
INV-ACC-1030-202504,ACC-1030,2025-04-26,24908.29,0.0272,12
INV-ACC-1030-202505,ACC-1030,2025-05-22,24285.5,0.1095,10
INV-ACC-1030-202506,ACC-1030,2025-06-25,22755.49,0.0662,11
INV-ACC-1030-202507,ACC-1030,2025-07-27,21816.86,0.1531,4
INV-ACC-1030-202508,ACC-1030,2025-08-26,20794.9,0.0401,15
INV-ACC-1030-202509,ACC-1030,2025-09-26,20492.46,0.0469,5
INV-ACC-1030-202510,ACC-1030,2025-10-22,20356.23,0.1005,18
INV-ACC-1030-202511,ACC-1030,2025-11-27,18928.93,0.1075,24
INV-ACC-1030-202512,ACC-1030,2025-12-25,19465.49,0.0718,28
INV-ACC-1031-202505,ACC-1031,2025-05-28,11945.23,0.1274,8
INV-ACC-1031-202506,ACC-1031,2025-06-22,13624.2,0.0765,21
INV-ACC-1031-202507,ACC-1031,2025-07-25,13921.46,0.1455,24
INV-ACC-1031-202508,ACC-1031,2025-08-27,14433.02,0.1102,29
INV-ACC-1031-202509,ACC-1031,2025-09-27,14717.3,0.117,26
INV-ACC-1031-202510,ACC-1031,2025-10-27,15353.82,0.0499,24
INV-ACC-1031-202511,ACC-1031,2025-11-22,15680.05,0.0658,25
INV-ACC-1031-202512,ACC-1031,2025-12-23,15701.71,0.119,14
INV-ACC-1032-202409,ACC-1032,2024-09-24,5034.42,0.1371,19
INV-ACC-1032-202410,ACC-1032,2024-10-23,4625.6,0.1138,7
INV-ACC-1032-202411,ACC-1032,2024-11-28,4700.57,0.1241,30
INV-ACC-1032-202412,ACC-1032,2024-12-23,4874.41,0.0654,24
INV-ACC-1032-202501,ACC-1032,2025-01-28,4946.6,0.095,32
INV-ACC-1032-202502,ACC-1032,2025-02-26,4821.09,0.1191,21
INV-ACC-1032-202503,ACC-1032,2025-03-25,4695.43,0.0964,4
INV-ACC-1032-202504,ACC-1032,2025-04-24,4567.65,0.1213,11
INV-ACC-1032-202505,ACC-1032,2025-05-22,4518.35,0.0475,22
INV-ACC-1032-202506,ACC-1032,2025-06-22,4627.6,0.0891,18
INV-ACC-1032-202507,ACC-1032,2025-07-24,5105.2,0.1192,7
INV-ACC-1032-202508,ACC-1032,2025-08-22,4818.83,0.0943,13
INV-ACC-1032-202509,ACC-1032,2025-09-27,4768.69,0.1506,12
INV-ACC-1032-202510,ACC-1032,2025-10-25,4920.73,0.0405,32
INV-ACC-1032-202511,ACC-1032,2025-11-23,5222.43,0.1204,20
INV-ACC-1032-202512,ACC-1032,2025-12-23,5319.93,0.0729,29
INV-ACC-1033-202410,ACC-1033,2024-10-23,56813.36,0.0285,18
INV-ACC-1033-202411,ACC-1033,2024-11-27,64687.13,0.1324,13
INV-ACC-1033-202412,ACC-1033,2024-12-24,67848.74,0.0676,13
INV-ACC-1033-202501,ACC-1033,2025-01-25,77686.83,0.1545,29
INV-ACC-1033-202502,ACC-1033,2025-02-23,80166.25,0.0914,17
INV-ACC-1033-202503,ACC-1033,2025-03-24,82627.77,0.0676,4
INV-ACC-1033-202504,ACC-1033,2025-04-22,83021.6,0.0375,8
INV-ACC-1033-202505,ACC-1033,2025-05-26,83770.9,0.0464,32
INV-ACC-1033-202506,ACC-1033,2025-06-28,94990.33,0.0725,27
INV-ACC-1033-202507,ACC-1033,2025-07-22,93200.35,0.137,29
INV-ACC-1033-202508,ACC-1033,2025-08-28,101333.33,0.0228,19
INV-ACC-1033-202509,ACC-1033,2025-09-26,110596.02,0.0715,23
INV-ACC-1033-202510,ACC-1033,2025-10-25,125803.43,0.144,16
INV-ACC-1033-202511,ACC-1033,2025-11-24,131804.42,0.0513,28
INV-ACC-1033-202512,ACC-1033,2025-12-25,134132.96,0.1212,15
INV-ACC-1034-202402,ACC-1034,2024-02-22,8406.45,0.0482,16
INV-ACC-1034-202403,ACC-1034,2024-03-24,7893.88,0.0185,17
INV-ACC-1034-202404,ACC-1034,2024-04-23,8004.3,0.1588,20
INV-ACC-1034-202405,ACC-1034,2024-05-24,7458.39,0.1122,32
INV-ACC-1034-202406,ACC-1034,2024-06-23,7003.48,0.0603,19
INV-ACC-1034-202407,ACC-1034,2024-07-25,6984.5,0.1387,21
INV-ACC-1034-202408,ACC-1034,2024-08-23,7061.82,0.0176,33
INV-ACC-1034-202409,ACC-1034,2024-09-24,7061.66,0.1113,11
INV-ACC-1034-202410,ACC-1034,2024-10-28,7424.79,0.0936,25
INV-ACC-1034-202411,ACC-1034,2024-11-28,7266.83,0.0401,22
INV-ACC-1034-202412,ACC-1034,2024-12-24,6722.68,0.0428,19
INV-ACC-1034-202501,ACC-1034,2025-01-27,6813.62,0.0898,33
INV-ACC-1034-202502,ACC-1034,2025-02-23,6578.06,0.0126,17
INV-ACC-1034-202503,ACC-1034,2025-03-27,6670.38,0.0549,27
INV-ACC-1034-202504,ACC-1034,2025-04-26,6232.04,0.135,26
INV-ACC-1034-202505,ACC-1034,2025-05-28,6385.59,0.0505,3
INV-ACC-1034-202506,ACC-1034,2025-06-27,6313.16,0.1567,21
INV-ACC-1034-202507,ACC-1034,2025-07-27,6202.84,0.0854,3
INV-ACC-1034-202508,ACC-1034,2025-08-25,6177.97,0.0839,29
INV-ACC-1034-202509,ACC-1034,2025-09-25,6421.62,0.1476,24
INV-ACC-1034-202510,ACC-1034,2025-10-27,6686.73,0.0791,13
INV-ACC-1034-202511,ACC-1034,2025-11-24,6261.91,0.0711,22
INV-ACC-1034-202512,ACC-1034,2025-12-23,6559.8,0.0126,23
INV-ACC-1035-202404,ACC-1035,2024-04-26,6240.83,0.0244,28
INV-ACC-1035-202405,ACC-1035,2024-05-25,6442.5,0.0344,23
INV-ACC-1035-202406,ACC-1035,2024-06-25,6189.32,0.0215,24
INV-ACC-1035-202407,ACC-1035,2024-07-27,6028.19,0.1243,13
INV-ACC-1035-202408,ACC-1035,2024-08-27,5860.28,0.1189,10
INV-ACC-1035-202409,ACC-1035,2024-09-23,5221.48,0.1598,12
INV-ACC-1035-202410,ACC-1035,2024-10-26,5188.2,0.0736,24
INV-ACC-1035-202411,ACC-1035,2024-11-27,4760.48,0.1329,23
INV-ACC-1035-202412,ACC-1035,2024-12-26,4864.44,0.0668,33
INV-ACC-1035-202501,ACC-1035,2025-01-25,4404.98,0.0329,16
INV-ACC-1035-202502,ACC-1035,2025-02-24,3842.63,0.1277,5
INV-ACC-1035-202503,ACC-1035,2025-03-25,3844.95,0.1388,9
INV-ACC-1035-202504,ACC-1035,2025-04-27,3704.57,0.1506,25
INV-ACC-1035-202505,ACC-1035,2025-05-23,3381.6,0.1375,12
INV-ACC-1035-202506,ACC-1035,2025-06-24,3432.77,0.0893,3
INV-ACC-1035-202507,ACC-1035,2025-07-22,3371.45,0.101,9
INV-ACC-1035-202508,ACC-1035,2025-08-22,2963.0,0.0899,6
INV-ACC-1035-202509,ACC-1035,2025-09-22,3104.95,0.1456,17
INV-ACC-1035-202510,ACC-1035,2025-10-25,2687.38,0.0497,13
INV-ACC-1036-202409,ACC-1036,2024-09-24,57930.57,0.084,31
INV-ACC-1036-202410,ACC-1036,2024-10-23,55496.84,0.1557,20
INV-ACC-1036-202411,ACC-1036,2024-11-23,54650.43,0.0932,28
INV-ACC-1036-202412,ACC-1036,2024-12-23,58043.46,0.1365,9
INV-ACC-1036-202501,ACC-1036,2025-01-28,57110.87,0.0555,6
INV-ACC-1036-202502,ACC-1036,2025-02-24,61411.17,0.1347,9
INV-ACC-1036-202503,ACC-1036,2025-03-26,60097.72,0.1522,19
INV-ACC-1036-202504,ACC-1036,2025-04-27,59420.28,0.0416,10
INV-ACC-1036-202505,ACC-1036,2025-05-28,56584.18,0.0325,7
INV-ACC-1036-202506,ACC-1036,2025-06-25,54268.81,0.1263,9
INV-ACC-1037-202411,ACC-1037,2024-11-27,9170.29,0.1422,9
INV-ACC-1037-202412,ACC-1037,2024-12-25,8116.58,0.1041,11
INV-ACC-1037-202501,ACC-1037,2025-01-26,8225.15,0.0125,17
INV-ACC-1037-202502,ACC-1037,2025-02-28,7713.91,0.0365,31
INV-ACC-1037-202503,ACC-1037,2025-03-28,7691.61,0.0594,3
INV-ACC-1037-202504,ACC-1037,2025-04-28,6445.38,0.1043,19
INV-ACC-1037-202505,ACC-1037,2025-05-27,6235.54,0.1288,18
INV-ACC-1037-202506,ACC-1037,2025-06-22,6189.66,0.0169,3
INV-ACC-1037-202507,ACC-1037,2025-07-26,5893.27,0.0915,8
INV-ACC-1037-202508,ACC-1037,2025-08-28,5273.66,0.0244,23
INV-ACC-1037-202509,ACC-1037,2025-09-27,5291.05,0.0207,5
INV-ACC-1037-202510,ACC-1037,2025-10-24,5274.49,0.0882,15
INV-ACC-1037-202511,ACC-1037,2025-11-23,5156.94,0.0587,26
INV-ACC-1037-202512,ACC-1037,2025-12-23,4924.31,0.0998,24
INV-ACC-1038-202404,ACC-1038,2024-04-28,3851.29,0.1444,33
INV-ACC-1038-202405,ACC-1038,2024-05-22,4225.69,0.0874,11
INV-ACC-1038-202406,ACC-1038,2024-06-26,4843.71,0.0372,26
INV-ACC-1038-202407,ACC-1038,2024-07-23,4962.37,0.0168,31
INV-ACC-1038-202408,ACC-1038,2024-08-25,5399.62,0.1172,4
INV-ACC-1038-202409,ACC-1038,2024-09-28,6087.65,0.021,8
INV-ACC-1038-202410,ACC-1038,2024-10-28,6977.49,0.1004,33
INV-ACC-1038-202411,ACC-1038,2024-11-23,6972.88,0.1272,12
INV-ACC-1038-202412,ACC-1038,2024-12-27,8112.16,0.1166,12
INV-ACC-1038-202501,ACC-1038,2025-01-25,9464.7,0.0631,24
INV-ACC-1038-202502,ACC-1038,2025-02-26,11201.42,0.0274,22
INV-ACC-1038-202503,ACC-1038,2025-03-23,11463.45,0.1025,24
INV-ACC-1038-202504,ACC-1038,2025-04-24,12854.47,0.0621,23
INV-ACC-1038-202505,ACC-1038,2025-05-26,14948.66,0.0315,27
INV-ACC-1038-202506,ACC-1038,2025-06-26,15645.35,0.042,23
INV-ACC-1038-202507,ACC-1038,2025-07-26,17603.21,0.045,23
INV-ACC-1038-202508,ACC-1038,2025-08-24,19018.89,0.1227,29
INV-ACC-1038-202509,ACC-1038,2025-09-26,21288.6,0.0901,32
INV-ACC-1038-202510,ACC-1038,2025-10-26,23023.04,0.0685,18
INV-ACC-1038-202511,ACC-1038,2025-11-24,26317.74,0.0148,11
INV-ACC-1038-202512,ACC-1038,2025-12-26,28175.74,0.1528,22
INV-ACC-1039-202402,ACC-1039,2024-02-22,47944.83,0.1154,21
INV-ACC-1039-202403,ACC-1039,2024-03-25,44737.88,0.0291,7
INV-ACC-1039-202404,ACC-1039,2024-04-26,45534.87,0.0357,3
INV-ACC-1039-202405,ACC-1039,2024-05-28,41034.35,0.1,25
INV-ACC-1039-202406,ACC-1039,2024-06-26,41137.83,0.0206,12
INV-ACC-1039-202407,ACC-1039,2024-07-24,41893.25,0.125,27
INV-ACC-1039-202408,ACC-1039,2024-08-24,38094.37,0.0352,7
INV-ACC-1039-202409,ACC-1039,2024-09-25,40131.99,0.0603,22
INV-ACC-1039-202410,ACC-1039,2024-10-25,39408.33,0.1532,30
INV-ACC-1039-202411,ACC-1039,2024-11-25,35809.72,0.066,23
INV-ACC-1039-202412,ACC-1039,2024-12-24,39353.94,0.0824,21
INV-ACC-1039-202501,ACC-1039,2025-01-26,36688.56,0.0779,12
INV-ACC-1039-202502,ACC-1039,2025-02-24,38274.55,0.0776,8
INV-ACC-1039-202503,ACC-1039,2025-03-23,35613.04,0.0429,28
INV-ACC-1039-202504,ACC-1039,2025-04-22,35682.2,0.0428,8
INV-ACC-1039-202505,ACC-1039,2025-05-27,35578.04,0.0308,29
INV-ACC-1039-202506,ACC-1039,2025-06-22,35169.59,0.0977,13
INV-ACC-1039-202507,ACC-1039,2025-07-27,34858.4,0.0522,26
INV-ACC-1039-202508,ACC-1039,2025-08-22,35933.01,0.0695,18
INV-ACC-1039-202509,ACC-1039,2025-09-24,32301.11,0.0751,9
INV-ACC-1039-202510,ACC-1039,2025-10-24,34469.33,0.0466,6
INV-ACC-1039-202511,ACC-1039,2025-11-22,33841.99,0.1102,6
INV-ACC-1039-202512,ACC-1039,2025-12-23,32566.27,0.03,19
INV-ACC-1040-202412,ACC-1040,2024-12-26,17350.6,0.1527,32
INV-ACC-1040-202501,ACC-1040,2025-01-22,17452.44,0.0503,27
INV-ACC-1040-202502,ACC-1040,2025-02-25,18821.68,0.0866,5
INV-ACC-1040-202503,ACC-1040,2025-03-26,19803.43,0.123,3
INV-ACC-1040-202504,ACC-1040,2025-04-23,20679.72,0.1502,3
INV-ACC-1040-202505,ACC-1040,2025-05-23,22362.43,0.1593,20
INV-ACC-1040-202506,ACC-1040,2025-06-25,22403.67,0.1067,26
INV-ACC-1040-202507,ACC-1040,2025-07-23,25571.82,0.079,33
INV-ACC-1040-202508,ACC-1040,2025-08-24,28484.79,0.0167,14
INV-ACC-1040-202509,ACC-1040,2025-09-25,29406.3,0.1504,13
INV-ACC-1040-202510,ACC-1040,2025-10-23,31842.06,0.1012,22
INV-ACC-1040-202511,ACC-1040,2025-11-26,34619.94,0.0621,24
INV-ACC-1040-202512,ACC-1040,2025-12-28,38127.85,0.1074,11
INV-ACC-1041-202402,ACC-1041,2024-02-26,3048.77,0.0236,19
INV-ACC-1041-202403,ACC-1041,2024-03-26,3106.46,0.0382,7
INV-ACC-1041-202404,ACC-1041,2024-04-28,3307.5,0.0778,21
INV-ACC-1041-202405,ACC-1041,2024-05-28,3449.37,0.0986,21
INV-ACC-1041-202406,ACC-1041,2024-06-27,3702.8,0.1475,11
INV-ACC-1041-202407,ACC-1041,2024-07-27,3950.5,0.0939,15
INV-ACC-1041-202408,ACC-1041,2024-08-27,4198.11,0.1228,24
INV-ACC-1041-202409,ACC-1041,2024-09-23,4381.06,0.0494,18
INV-ACC-1041-202410,ACC-1041,2024-10-22,5044.87,0.0759,27
INV-ACC-1041-202411,ACC-1041,2024-11-23,5369.7,0.0828,17
INV-ACC-1041-202412,ACC-1041,2024-12-24,5350.54,0.1504,25
INV-ACC-1041-202501,ACC-1041,2025-01-28,5509.83,0.0434,11
INV-ACC-1041-202502,ACC-1041,2025-02-24,5981.88,0.067,8
INV-ACC-1041-202503,ACC-1041,2025-03-26,6241.95,0.1083,10
INV-ACC-1041-202504,ACC-1041,2025-04-24,6126.12,0.1212,12
INV-ACC-1041-202505,ACC-1041,2025-05-24,6627.22,0.1383,8
INV-ACC-1041-202506,ACC-1041,2025-06-22,7188.94,0.076,23
INV-ACC-1041-202507,ACC-1041,2025-07-28,7572.47,0.1121,25
INV-ACC-1041-202508,ACC-1041,2025-08-22,7103.89,0.0566,21
INV-ACC-1041-202509,ACC-1041,2025-09-27,7530.55,0.0609,33
INV-ACC-1041-202510,ACC-1041,2025-10-25,7674.98,0.0742,16
INV-ACC-1041-202511,ACC-1041,2025-11-23,7509.96,0.0468,9
INV-ACC-1041-202512,ACC-1041,2025-12-24,8168.8,0.0937,19
INV-ACC-1042-202408,ACC-1042,2024-08-27,50539.34,0.0507,30
INV-ACC-1042-202409,ACC-1042,2024-09-22,51404.27,0.0897,9
INV-ACC-1042-202410,ACC-1042,2024-10-26,56600.47,0.0213,19
INV-ACC-1042-202411,ACC-1042,2024-11-26,56656.96,0.0985,15
INV-ACC-1042-202412,ACC-1042,2024-12-28,64579.52,0.0705,11
INV-ACC-1042-202501,ACC-1042,2025-01-25,66759.9,0.0452,19
INV-ACC-1042-202502,ACC-1042,2025-02-22,71497.21,0.0523,25
INV-ACC-1042-202503,ACC-1042,2025-03-24,76505.59,0.097,10
INV-ACC-1042-202504,ACC-1042,2025-04-22,81109.55,0.0673,16
INV-ACC-1042-202505,ACC-1042,2025-05-23,90069.53,0.0335,7
INV-ACC-1042-202506,ACC-1042,2025-06-25,93754.3,0.0194,32
INV-ACC-1042-202507,ACC-1042,2025-07-26,101132.74,0.0349,17
INV-ACC-1042-202508,ACC-1042,2025-08-28,111090.69,0.0625,5
INV-ACC-1042-202509,ACC-1042,2025-09-25,117373.58,0.0971,11
INV-ACC-1042-202510,ACC-1042,2025-10-23,130903.05,0.0975,9
INV-ACC-1042-202511,ACC-1042,2025-11-27,147018.16,0.1118,21
INV-ACC-1042-202512,ACC-1042,2025-12-23,156767.1,0.1465,12
INV-ACC-1043-202504,ACC-1043,2025-04-22,7517.22,0.1552,32
INV-ACC-1043-202505,ACC-1043,2025-05-22,7020.93,0.0101,30
INV-ACC-1043-202506,ACC-1043,2025-06-28,6647.75,0.0874,20
INV-ACC-1043-202507,ACC-1043,2025-07-23,6057.12,0.0996,9
INV-ACC-1043-202508,ACC-1043,2025-08-26,5894.19,0.1159,11
INV-ACC-1043-202509,ACC-1043,2025-09-25,5398.06,0.0405,23
INV-ACC-1043-202510,ACC-1043,2025-10-26,5616.47,0.0787,8
INV-ACC-1043-202511,ACC-1043,2025-11-23,5080.5,0.0566,11
INV-ACC-1043-202512,ACC-1043,2025-12-26,5480.02,0.151,21
INV-ACC-1044-202505,ACC-1044,2025-05-23,4564.86,0.1523,21
INV-ACC-1044-202506,ACC-1044,2025-06-24,4894.65,0.0283,27
INV-ACC-1044-202507,ACC-1044,2025-07-27,4981.71,0.1527,25
INV-ACC-1044-202508,ACC-1044,2025-08-26,4918.24,0.065,6
INV-ACC-1044-202509,ACC-1044,2025-09-26,5091.65,0.1243,26
INV-ACC-1044-202510,ACC-1044,2025-10-28,4826.33,0.08,33
INV-ACC-1044-202511,ACC-1044,2025-11-28,4788.55,0.0868,14
INV-ACC-1044-202512,ACC-1044,2025-12-22,4473.42,0.1479,19
INV-ACC-1045-202402,ACC-1045,2024-02-23,26886.75,0.1197,25
INV-ACC-1045-202403,ACC-1045,2024-03-28,29596.0,0.0262,11
INV-ACC-1045-202404,ACC-1045,2024-04-22,28506.77,0.0506,29
INV-ACC-1045-202405,ACC-1045,2024-05-26,29979.35,0.0213,7
INV-ACC-1045-202406,ACC-1045,2024-06-27,32011.41,0.1106,13
INV-ACC-1045-202407,ACC-1045,2024-07-26,31336.76,0.0516,28
INV-ACC-1045-202408,ACC-1045,2024-08-28,32899.84,0.147,24
INV-ACC-1045-202409,ACC-1045,2024-09-28,34838.03,0.0382,15
INV-ACC-1045-202410,ACC-1045,2024-10-22,34611.77,0.0895,10
INV-ACC-1045-202411,ACC-1045,2024-11-23,34548.97,0.1322,7
INV-ACC-1045-202412,ACC-1045,2024-12-27,39077.49,0.0988,12
INV-ACC-1045-202501,ACC-1045,2025-01-27,37260.22,0.0488,24
INV-ACC-1045-202502,ACC-1045,2025-02-25,40397.38,0.0618,12
INV-ACC-1045-202503,ACC-1045,2025-03-24,42269.94,0.0887,29
INV-ACC-1045-202504,ACC-1045,2025-04-28,41151.64,0.0739,3
INV-ACC-1045-202505,ACC-1045,2025-05-28,45835.54,0.0332,8
INV-ACC-1045-202506,ACC-1045,2025-06-23,48478.48,0.1566,11
INV-ACC-1045-202507,ACC-1045,2025-07-28,56260.11,0.0598,4
INV-ACC-1045-202508,ACC-1045,2025-08-23,57392.73,0.1528,14
INV-ACC-1045-202509,ACC-1045,2025-09-23,63322.69,0.1201,24
INV-ACC-1045-202510,ACC-1045,2025-10-22,68153.97,0.0144,27
INV-ACC-1045-202511,ACC-1045,2025-11-26,77751.27,0.1204,6
INV-ACC-1045-202512,ACC-1045,2025-12-23,80854.51,0.108,13
INV-ACC-1046-202506,ACC-1046,2025-06-23,5684.97,0.0578,23
INV-ACC-1046-202507,ACC-1046,2025-07-26,6192.26,0.0799,31
INV-ACC-1046-202508,ACC-1046,2025-08-24,6674.03,0.0225,24
INV-ACC-1046-202509,ACC-1046,2025-09-26,6854.0,0.0671,22
INV-ACC-1046-202510,ACC-1046,2025-10-24,7277.18,0.0883,32
INV-ACC-1046-202511,ACC-1046,2025-11-27,6858.36,0.0718,16
INV-ACC-1046-202512,ACC-1046,2025-12-24,7668.91,0.0475,26
INV-ACC-1047-202405,ACC-1047,2024-05-28,2150.47,0.0537,11
INV-ACC-1047-202406,ACC-1047,2024-06-22,2166.7,0.0154,18
INV-ACC-1047-202407,ACC-1047,2024-07-23,2240.52,0.0675,32
INV-ACC-1047-202408,ACC-1047,2024-08-27,2092.03,0.1448,30
INV-ACC-1047-202409,ACC-1047,2024-09-27,2228.58,0.0338,4
INV-ACC-1047-202410,ACC-1047,2024-10-27,2173.32,0.0533,18
INV-ACC-1047-202411,ACC-1047,2024-11-24,2155.82,0.0624,12
INV-ACC-1047-202412,ACC-1047,2024-12-23,2071.38,0.1429,3
INV-ACC-1047-202501,ACC-1047,2025-01-28,2018.0,0.1362,28
INV-ACC-1047-202502,ACC-1047,2025-02-27,2012.06,0.125,16
INV-ACC-1047-202503,ACC-1047,2025-03-22,2053.48,0.016,5
INV-ACC-1047-202504,ACC-1047,2025-04-25,1919.79,0.1339,30
INV-ACC-1047-202505,ACC-1047,2025-05-25,1966.51,0.1571,20
INV-ACC-1047-202506,ACC-1047,2025-06-23,2039.95,0.0133,32
INV-ACC-1047-202507,ACC-1047,2025-07-28,1946.68,0.0402,7
INV-ACC-1047-202508,ACC-1047,2025-08-25,2002.5,0.1542,3
INV-ACC-1047-202509,ACC-1047,2025-09-23,2075.25,0.1034,20
INV-ACC-1047-202510,ACC-1047,2025-10-24,2189.32,0.0354,18
INV-ACC-1047-202511,ACC-1047,2025-11-25,2187.46,0.0828,26
INV-ACC-1047-202512,ACC-1047,2025-12-27,1988.92,0.0236,16
INV-ACC-1048-202503,ACC-1048,2025-03-24,26737.78,0.0709,10
INV-ACC-1048-202504,ACC-1048,2025-04-25,29025.01,0.0963,21
INV-ACC-1048-202505,ACC-1048,2025-05-23,29982.07,0.1056,19
INV-ACC-1048-202506,ACC-1048,2025-06-25,30233.19,0.104,9
INV-ACC-1048-202507,ACC-1048,2025-07-28,28582.94,0.1267,14
INV-ACC-1048-202508,ACC-1048,2025-08-25,28348.85,0.0832,28
INV-ACC-1048-202509,ACC-1048,2025-09-27,33329.96,0.0655,32
INV-ACC-1048-202510,ACC-1048,2025-10-23,31763.36,0.12,23
INV-ACC-1048-202511,ACC-1048,2025-11-28,31102.37,0.1016,4
INV-ACC-1048-202512,ACC-1048,2025-12-23,32445.47,0.0667,26
INV-ACC-1049-202410,ACC-1049,2024-10-25,13636.8,0.1367,17
INV-ACC-1049-202411,ACC-1049,2024-11-26,14567.73,0.0832,23
INV-ACC-1049-202412,ACC-1049,2024-12-27,14242.76,0.1234,18
INV-ACC-1049-202501,ACC-1049,2025-01-25,13079.95,0.1368,26
INV-ACC-1049-202502,ACC-1049,2025-02-26,13394.61,0.133,30
INV-ACC-1049-202503,ACC-1049,2025-03-24,13628.86,0.1172,17
INV-ACC-1049-202504,ACC-1049,2025-04-28,13770.75,0.0394,19
INV-ACC-1049-202505,ACC-1049,2025-05-23,13221.5,0.1377,8
INV-ACC-1049-202506,ACC-1049,2025-06-28,13829.72,0.0181,26
INV-ACC-1049-202507,ACC-1049,2025-07-23,13881.69,0.0554,25
INV-ACC-1049-202508,ACC-1049,2025-08-25,13857.1,0.1195,7
INV-ACC-1049-202509,ACC-1049,2025-09-22,13487.09,0.1489,16
INV-ACC-1049-202510,ACC-1049,2025-10-28,13133.66,0.0781,27
INV-ACC-1049-202511,ACC-1049,2025-11-28,13126.83,0.057,23
INV-ACC-1049-202512,ACC-1049,2025-12-22,12555.74,0.0353,29
INV-ACC-1050-202412,ACC-1050,2024-12-23,2792.6,0.1032,20
